mol_i, mol_j, min_max_dissimilarity
27, 68, 0.08269473242752146
27, 69, 0.017981588104613144
27, 70, 0.01797663460598331
27, 71, 0.01789887632956977
27, 72, 0.028550988252962983
27, 73, 0.05920835321813522
27, 74, 0.10016211340141101
27, 75, 0.11458418838694939
27, 76, 0.1272532896804387
27, 77, 0.19399359524304582
27, 78, 0.14883567626936467
27, 79, 0.06225796840470821
27, 80, 0.012881462857112225
27, 81, 0.00680497395246038
27, 82, 0.010692254446323268
27, 83, 0.029974436935417903
27, 84, 0.07341447827118919
27, 85, 0.11537800573715584
27, 86, 0.1213154305633054
27, 87, 0.127574413738771
27, 88, 0.18362997064170739
27, 89, 0.1469664137694332
27, 90, 0.14887063347594165
27, 91, 0.02540642571377283
27, 92, 0.02413002922860208
27, 93, 0.023715134087459178
27, 94, 0.023606812097401342
27, 95, 0.03556430671562416
27, 96, 0.08958990619372709
27, 97, 0.11726191501685046
27, 98, 0.10521238406129241
27, 99, 0.19366019490776187
27, 100, 0.2207780562702495
27, 101, 0.09067899878304853
27, 102, 0.036165583298724546
27, 103, 0.036262711601897424
27, 104, 0.03627632153568383
27, 105, 0.036332164035160264
27, 106, 0.061812825468666066
27, 107, 0.10654176741513588
27, 108, 0.13400074591615418
27, 109, 0.16942279377857006
28, 0, 0.14290176255908593
28, 1, 0.16231830952258663
28, 2, 0.17592930578201982
28, 3, 0.18837270572822695
28, 4, 0.29254260001550647
28, 5, 0.48635435471214405
28, 6, 0.6209086172600682
28, 7, 0.3061147445062019
28, 8, 0.03909700134247118
28, 9, 0.11523801456007843
28, 10, 0.12257733028784623
28, 11, 0.1579665915199545
28, 12, 0.3057929009004018
28, 13, 0.4020500347613858
28, 14, 0.646967788002665
28, 15, 0.5254425772492171
28, 16, 0.47493874842671424
28, 17, 0.429676524055032
28, 18, 0.30711021275998795
28, 19, 0.15084153441283532
28, 20, 0.12972101540932457
28, 21, 0.12881621964316248
28, 22, 0.16376058141400562
28, 23, 0.2939383541873908
28, 24, 0.28951861344031515
28, 25, 0.3247986160049223
28, 26, 0.6009941110977992
28, 27, 0.29238203555017817
28, 28, 2.220446049250313e-16
28, 29, 0.10890145874033308
28, 30, 0.1100664601413105
28, 31, 0.1242237163939498
28, 32, 0.11029710926382463
28, 33, 0.14239023828300634
28, 34, 0.14667347558379196
28, 35, 0.16960848770795833
28, 36, 0.2751689931736193
28, 37, 0.25422361409149175
28, 38, 0.27468934436575754
28, 39, 0.559502911781153
28, 40, 0.46092362313962576
28, 41, 0.12158906586205498
28, 42, 0.11079060830535803
28, 43, 0.12263659613258071
28, 44, 0.1731029709873252
28, 45, 0.2315606976440704
28, 46, 0.08201645185072415
28, 47, 0.040780418957462095
28, 48, 0.014964769553966084
28, 49, 0.015134740228736399
28, 50, 0.022076772066506933
28, 51, 0.045352417350473795
28, 52, 0.06767878684796491
28, 53, 0.08654750318740079
28, 54, 0.12630489246049903
28, 55, 0.23769683814700726
28, 56, 0.1517732396746545
28, 57, 0.1971827143516215
28, 58, 0.052032917490755226
28, 59, 0.01773445438247745
28, 60, 0.01812723380268777
28, 61, 0.018168750902716857
28, 62, 0.01942104859893623
28, 63, 0.0389484350274929
28, 64, 0.09235867924734598
28, 65, 0.22361336919230612
28, 66, 0.21582210834284554
28, 67, 0.2015665826800489
28, 68, 0.0909708733342467
28, 69, 0.01798554350912529
28, 70, 0.017980533678815913
28, 71, 0.017902718593446054
28, 72, 0.0248572925592494
28, 73, 0.05453003325711214
28, 74, 0.09434484242344421
28, 75, 0.10677020550187555
28, 76, 0.12705114955181218
28, 77, 0.1940697552043571
28, 78, 0.15910033562207793
28, 79, 0.06956385054783132
28, 80, 0.016470457591152288
28, 81, 0.006815036729965418
28, 82, 0.008010617545860077
28, 83, 0.025532465225306833
28, 84, 0.06713596595337623
28, 85, 0.10992352746370126
28, 86, 0.1128818939341486
28, 87, 0.1261541825453929
28, 88, 0.19481135351897272
28, 89, 0.14700624006708007
28, 90, 0.15910352339383016
28, 91, 0.025424407495333257
28, 92, 0.024147176442459117
28, 93, 0.023731897110799705
28, 94, 0.02362345651569664
28, 95, 0.03196796520964229
28, 96, 0.08391264489392547
28, 97, 0.1096254152627647
28, 98, 0.10512000644243402
28, 99, 0.1937357752136638
28, 100, 0.22087034079896195
28, 101, 0.09919428384920914
28, 102, 0.03568382181236984
28, 103, 0.035717177174633075
28, 104, 0.03569084793630084
28, 105, 0.03572227162996222
28, 106, 0.056553798098344266
28, 107, 0.10103337841159499
28, 108, 0.08598853485002178
28, 109, 0.16936309826389329
29, 0, 0.14266312772476297
29, 1, 0.16211445636942756
29, 2, 0.175922020358247
29, 3, 0.18841761502585674
29, 4, 0.2926142046082144
29, 5, 0.4863364609756079
29, 6, 0.7302986825734877
29, 7, 0.6181137107909636
29, 8, 0.31256493791565476
29, 9, 0.0334070880960502
29, 10, 0.12185786464969461
29, 11, 0.15796690427888394
29, 12, 0.3058633166626087
29, 13, 0.4021220218762769
29, 14, 0.6745032078756892
29, 15, 0.7707082415561002
29, 16, 0.798424233462939
29, 17, 0.7501380579978881
29, 18, 0.6344274129700233
29, 19, 0.4540671723205377
29, 20, 0.02988658676345013
29, 21, 0.009072068456752569
29, 22, 0.1635689607641233
29, 23, 0.29401079601904045
29, 24, 0.28959088347164774
29, 25, 0.3248745273282503
29, 26, 0.6013083276556779
29, 27, 0.534760579257689
29, 28, 0.18433043628562085
29, 29, 2.220446049250313e-16
29, 30, 0.02425620810404261
29, 31, 0.09302580575334163
29, 32, 0.020011619845276885
29, 33, 0.1423901538020046
29, 34, 0.14643463361744058
29, 35, 0.1696326953650722
29, 36, 0.275149859175581
29, 37, 0.2542836703119711
29, 38, 0.27475270676417285
29, 39, 0.5595718125163109
29, 40, 0.7318064989192758
29, 41, 0.45152800973928486
29, 42, 0.02505310511879999
29, 43, 0.13129876128454354
29, 44, 0.17289328754523048
29, 45, 0.23429227502923733
29, 46, 0.10858620496461213
29, 47, 0.05945221018855973
29, 48, 0.019737143399434443
29, 49, 0.01516311065672693
29, 50, 0.0141654026858965
29, 51, 0.01913104546399247
29, 52, 0.01445230368754058
29, 53, 0.014725611162015095
29, 54, 0.07360200260708383
29, 55, 0.23762015590152075
29, 56, 0.1515505032709754
29, 57, 0.1969871080367327
29, 58, 0.0740483068929263
29, 59, 0.01783505469200941
29, 60, 0.018228795901894967
29, 61, 0.018270169342007425
29, 62, 0.01952547294228646
29, 63, 0.022409533753746547
29, 64, 0.09146871993012429
29, 65, 0.22458110727820624
29, 66, 0.21568742524151585
29, 67, 0.2014019795809343
29, 68, 0.11988544399818413
29, 69, 0.026430867215623266
29, 70, 0.017976368529978748
29, 71, 0.017898427024574115
29, 72, 0.017859773306045046
29, 73, 0.024515365725026217
29, 74, 0.017866257288934206
29, 75, 0.017898999448429653
29, 76, 0.07466235470012139
29, 77, 0.1939005081959393
29, 78, 0.19440991730150836
29, 79, 0.0954902501666609
29, 80, 0.030933561760822403
29, 81, 0.006790995835303293
29, 82, 0.006793346414228352
29, 83, 0.012067166004177232
29, 84, 0.017845739867428434
29, 85, 0.04040717070153421
29, 86, 0.016084224918535117
29, 87, 0.07437675471059091
29, 88, 0.23307376108006783
29, 89, 0.14677486544445262
29, 90, 0.19429133663447273
29, 91, 0.0292201140158459
29, 92, 0.02427613972001963
29, 93, 0.023856721353134103
29, 94, 0.023747072539420322
29, 95, 0.02379259488962704
29, 96, 0.02534440975314345
29, 97, 0.03103924718629769
29, 98, 0.10531408035789469
29, 99, 0.19357971528082063
29, 100, 0.22073345640271058
29, 101, 0.12912214993867843
29, 102, 0.04171476851060396
29, 103, 0.03567996596174716
29, 104, 0.03562032725522801
29, 105, 0.035631096297783715
29, 106, 0.035695956211112545
29, 107, 0.03581024837691271
29, 108, 0.050811195957852884
29, 109, 0.17057671194732915
30, 0, 0.14175850091670017
30, 1, 0.161331296127047
30, 2, 0.17590837383105906
30, 3, 0.18823383005800398
30, 4, 0.29292151499622554
30, 5, 0.4863312255764325
30, 6, 0.7422667345484306
30, 7, 0.6146875736184496
30, 8, 0.29201374892841303
30, 9, 0.03332432808204344
30, 10, 0.11582283735390897
30, 11, 0.1579510556975886
30, 12, 0.3060758539137526
30, 13, 0.4023769241038144
30, 14, 0.6744980600573431
30, 15, 0.7848772457001862
30, 16, 0.7802631702135194
30, 17, 0.7471879635717883
30, 18, 0.6368134850123536
30, 19, 0.46047403868874837
30, 20, 0.0449957105451021
30, 21, 0.019009329303231515
30, 22, 0.16290512127667345
30, 23, 0.2942258973541282
30, 24, 0.289794686920547
30, 25, 0.3251443719850521
30, 26, 0.6017796857210511
30, 27, 0.559843155621449
30, 28, 0.16341726161163994
30, 29, 0.026469248977268878
30, 30, 2.220446049250313e-16
30, 31, 0.08747443403122157
30, 32, 0.008089486405541857
30, 33, 0.14237745531460266
30, 34, 0.14549703832180727
30, 35, 0.16962886293181856
30, 36, 0.27513497259507946
30, 37, 0.2545238460112995
30, 38, 0.2749866588940013
30, 39, 0.5598769943753292
30, 40, 0.7437862454306454
30, 41, 0.435778891228808
30, 42, 0.02527840227036382
30, 43, 0.12372689239073265
30, 44, 0.1720127096661258
30, 45, 0.27079927833785855
30, 46, 0.19267462130291202
30, 47, 0.12802055591974426
30, 48, 0.06970867409537229
30, 49, 0.02589638030677066
30, 50, 0.014142912121482332
30, 51, 0.014246298207055919
30, 52, 0.013798562929772218
30, 53, 0.013613866052003987
30, 54, 0.05535017290641975
30, 55, 0.23727541407905484
30, 56, 0.1506612962482834
30, 57, 0.2839504753582591
30, 58, 0.1511548488457839
30, 59, 0.04411304384364645
30, 60, 0.022796098713236845
30, 61, 0.02046774725195022
30, 62, 0.019951204265923783
30, 63, 0.022808941487466594
30, 64, 0.09395721586744443
30, 65, 0.2199675644750574
30, 66, 0.21525261993616962
30, 67, 0.23804698053367013
30, 68, 0.2125628322503723
30, 69, 0.09168476777828471
30, 70, 0.05046200929136768
30, 71, 0.022945339236865592
30, 72, 0.01787043456698867
30, 73, 0.01786273836434782
30, 74, 0.017876642605889614
30, 75, 0.017909310340235907
30, 76, 0.061698031583904855
30, 77, 0.19333009788685518
30, 78, 0.2802878207851456
30, 79, 0.18355154683684138
30, 80, 0.09846204737490116
30, 81, 0.04617149585660829
30, 82, 0.01992878258393438
30, 83, 0.007508518635010231
30, 84, 0.007840554165989722
30, 85, 0.031873363282333145
30, 86, 0.016288530734542284
30, 87, 0.07010503818450542
30, 88, 0.25132916861302323
30, 89, 0.14586522985068062
30, 90, 0.27980382657033065
30, 91, 0.09762837549852998
30, 92, 0.06788623247762848
30, 93, 0.032220145935240585
30, 94, 0.022508773294388384
30, 95, 0.022550585522253086
30, 96, 0.02298495222145225
30, 97, 0.029959541206003637
30, 98, 0.1001659018179003
30, 99, 0.19304047874759545
30, 100, 0.26811391462619116
30, 101, 0.2238432516973441
30, 102, 0.11492415183620319
30, 103, 0.06020366581341685
30, 104, 0.03592625264828364
30, 105, 0.035933146476608946
30, 106, 0.03599434696528192
30, 107, 0.03610599507385959
30, 108, 0.04544592878371778
30, 109, 0.16318954629803295
31, 0, 0.1394614854145061
31, 1, 0.15922935633468627
31, 2, 0.21512422517756424
31, 3, 0.18746106775343696
31, 4, 0.29284981364844753
31, 5, 0.48684842623316904
31, 6, 0.742615860082428
31, 7, 0.7179205154709873
31, 8, 0.3863490350729242
31, 9, 0.03514354045402057
31, 10, 0.10471261818601485
31, 11, 0.1578971880081823
31, 12, 0.3057521555061574
31, 13, 0.4022554191508141
31, 14, 0.6748625069406857
31, 15, 0.8585162907473399
31, 16, 0.8480379593766415
31, 17, 0.814593516807701
31, 18, 0.7067272536325371
31, 19, 0.5304352727241533
31, 20, 0.06747326019307953
31, 21, 0.0335598101023622
31, 22, 0.1608559762120082
31, 23, 0.29390136724730487
31, 24, 0.2894471479753381
31, 25, 0.3251604143272676
31, 26, 0.6016739592492509
31, 27, 0.6747569746726878
31, 28, 0.24524017357198757
31, 29, 0.08806559012024873
31, 30, 0.03860068087947899
31, 31, 2.220446049250313e-16
31, 32, 0.019751739332104612
31, 33, 0.14225308662942315
31, 34, 0.1432661856948274
31, 35, 0.1691604128910288
31, 36, 0.27507862359735225
31, 37, 0.2542601769827346
31, 38, 0.2748910864746008
31, 39, 0.5602152915010407
31, 40, 0.8250546038694638
31, 41, 0.5288213939350375
31, 42, 0.021767843892908978
31, 43, 0.2311650981569161
31, 44, 0.16982897013998766
31, 45, 0.26873357300416023
31, 46, 0.2702715560470983
31, 47, 0.23516256155458581
31, 48, 0.16329882464577183
31, 49, 0.09186309450166419
31, 50, 0.04775375987880026
31, 51, 0.02488697366335868
31, 52, 0.01679626676969148
31, 53, 0.01773718873778718
31, 54, 0.03492649163518868
31, 55, 0.23670792552911168
31, 56, 0.14844684193981705
31, 57, 0.29232865391327034
31, 58, 0.2520825149729671
31, 59, 0.12010908406555221
31, 60, 0.08557786995941663
31, 61, 0.08295883666582371
31, 62, 0.0605916644230905
31, 63, 0.05262546429784354
31, 64, 0.06328689668017962
31, 65, 0.24017287209848226
31, 66, 0.2133756059766584
31, 67, 0.26448791087532186
31, 68, 0.25661294841797533
31, 69, 0.18546572214011559
31, 70, 0.129396664102298
31, 71, 0.08628991887879423
31, 72, 0.057108032730803115
31, 73, 0.04553334552668209
31, 74, 0.03925573987882691
31, 75, 0.01791684634301538
31, 76, 0.05719449579003677
31, 77, 0.1911835207096909
31, 78, 0.27872897269266284
31, 79, 0.2411222926137112
31, 80, 0.1905167866284726
31, 81, 0.11848646676102736
31, 82, 0.0723938067094102
31, 83, 0.04309146296036814
31, 84, 0.02003331610120196
31, 85, 0.04732883875605953
31, 86, 0.008418778773840896
31, 87, 0.03319658012749116
31, 88, 0.24980350869941148
31, 89, 0.1494890139811197
31, 90, 0.27836738025688657
31, 91, 0.19049761599794846
31, 92, 0.15430098401363157
31, 93, 0.10341092512826078
31, 94, 0.07008489575347576
31, 95, 0.053489705218283334
31, 96, 0.04566082660448623
31, 97, 0.035191898849825654
31, 98, 0.09800970925543151
31, 99, 0.19107553373297803
31, 100, 0.27597793195929654
31, 101, 0.25971198562979647
31, 102, 0.2110128712849404
31, 103, 0.14335407252017074
31, 104, 0.09271351892500301
31, 105, 0.061665622308654466
31, 106, 0.03590013388443147
31, 107, 0.037420808830932684
31, 108, 0.08607139794274987
31, 109, 0.11915321690501801
32, 0, 0.14158128222521738
32, 1, 0.16111467575593885
32, 2, 0.1757463351465891
32, 3, 0.18794343795857338
32, 4, 0.29308622806965223
32, 5, 0.4863496648701807
32, 6, 0.7424155804545878
32, 7, 0.6610478071493708
32, 8, 0.33724813533683184
32, 9, 0.033331029295546544
32, 10, 0.11312694663318645
32, 11, 0.15778696934200898
32, 12, 0.30625129966378295
32, 13, 0.40255472659780356
32, 14, 0.6744964855683346
32, 15, 0.8221681322710341
32, 16, 0.813535421784643
32, 17, 0.778363211771039
32, 18, 0.6667806968441101
32, 19, 0.490816008892908
32, 20, 0.05027286853481083
32, 21, 0.02215638497492134
32, 22, 0.16264278368054486
32, 23, 0.29440005497835897
32, 24, 0.28997271972790384
32, 25, 0.3253378205432097
32, 26, 0.6019099046433769
32, 27, 0.6107548900376867
32, 28, 0.20062815719579696
32, 29, 0.032132360762914036
32, 30, 0.008089486405541857
32, 31, 0.08766759700564297
32, 32, 2.220446049250313e-16
32, 33, 0.14226345085486958
32, 34, 0.1453845230610359
32, 35, 0.1695227089077972
32, 36, 0.27531938938886924
32, 37, 0.2547023200282781
32, 38, 0.2751777704258318
32, 39, 0.5600520787504386
32, 40, 0.7836219430070084
32, 41, 0.48094353631163633
32, 42, 0.02494614482710722
32, 43, 0.15887986336625048
32, 44, 0.17183413819979354
32, 45, 0.2704708096413493
32, 46, 0.22198908275058138
32, 47, 0.15311321027834068
32, 48, 0.08627481394499836
32, 49, 0.033720221079036716
32, 50, 0.014271751139921851
32, 51, 0.014404568158340458
32, 52, 0.013952678710286714
32, 53, 0.01357970771610606
32, 54, 0.049118845481609164
32, 55, 0.23733349223101585
32, 56, 0.15048247359710276
32, 57, 0.2934097189910829
32, 58, 0.17616723220131203
32, 59, 0.054514427463634774
32, 60, 0.030206274889232554
32, 61, 0.028318202953704685
32, 62, 0.01998974740142423
32, 63, 0.022857337782799858
32, 64, 0.07850224182534815
32, 65, 0.2138573797949488
32, 66, 0.21494883957648536
32, 67, 0.26245237186397685
32, 68, 0.23685211765693615
32, 69, 0.10629631999267786
32, 70, 0.06122983493695899
32, 71, 0.030498672066294974
32, 72, 0.01782837293640005
32, 73, 0.01782068857671193
32, 74, 0.025773405613006117
32, 75, 0.01786722469023705
32, 76, 0.05911855311654701
32, 77, 0.19304216403906616
32, 78, 0.27991492074248103
32, 79, 0.20514096237767032
32, 80, 0.11226801636238093
32, 81, 0.053115791045992844
32, 82, 0.0220192475303862
32, 83, 0.006570282291470719
32, 84, 0.006574573552194152
32, 85, 0.035144152975856935
32, 86, 0.014325004048099665
32, 87, 0.06727305766041625
32, 88, 0.2509956830621415
32, 89, 0.1456891300288936
32, 90, 0.279448242623235
32, 91, 0.11235338929923777
32, 92, 0.08069314231396829
32, 93, 0.041709834125897904
32, 94, 0.023340476948166322
32, 95, 0.023382981048254203
32, 96, 0.02383167009430709
32, 97, 0.02395795766386699
32, 98, 0.09788783495309472
32, 99, 0.19275689679883123
32, 100, 0.27961355292339096
32, 101, 0.2478926994133256
32, 102, 0.13120442591928838
32, 103, 0.0718576672102198
32, 104, 0.03595084366788481
32, 105, 0.03595743035715859
32, 106, 0.03601838703966331
32, 107, 0.03612990715600162
32, 108, 0.06535368218564264
32, 109, 0.15487706400449708
33, 0, 0.0554035422180309
33, 1, 0.055192693356093225
33, 2, 0.2014621503326407
33, 3, 0.2771453659235662
33, 4, 0.27469622058945276
33, 5, 0.2708968290766033
33, 6, 0.48291962517351583
33, 7, 0.6919908483968881
33, 8, 0.6342551093425359
33, 9, 0.30506598413479213
33, 10, 0.13369903959791252
33, 11, 0.003396735753592006
33, 12, 0.10048571552946584
33, 13, 0.16962118414903538
33, 14, 0.40262601454137203
33, 15, 0.7057434036768357
33, 16, 0.8315594032510786
33, 17, 0.8655585815925557
33, 18, 0.8244921680244524
33, 19, 0.7530226371633969
33, 20, 0.4270546574800411
33, 21, 0.35488313896184687
33, 22, 0.13441521939948264
33, 23, 0.13551509684323904
33, 24, 0.2704645217336369
33, 25, 0.28020005351100186
33, 26, 0.344318628756931
33, 27, 0.563508293230883
33, 28, 0.5811379979434395
33, 29, 0.2864422280579497
33, 30, 0.2779245750561615
33, 31, 0.21483961377355043
33, 32, 0.24271678191823043
33, 33, 2.220446049250313e-16
33, 34, 0.01755815462406629
33, 35, 0.2873040993599033
33, 36, 0.2699145700692276
33, 37, 0.2517971986130465
33, 38, 0.25928298079831646
33, 39, 0.3152801262583702
33, 40, 0.6854918814868776
33, 41, 0.7056969266998985
33, 42, 0.290310770919316
33, 43, 0.4793193688746552
33, 44, 0.14846619311269982
33, 45, 0.1475158716129905
33, 46, 0.14846677725033708
33, 47, 0.21609332101224688
33, 48, 0.3092285821312246
33, 49, 0.2681671773996893
33, 50, 0.25086178930026015
33, 51, 0.25522968452205763
33, 52, 0.2529324224068661
33, 53, 0.2255992958267392
33, 54, 0.15229205493021436
33, 55, 0.13361751695145618
33, 56, 0.2858915396540278
33, 57, 0.12394561403830628
33, 58, 0.2665005169379765
33, 59, 0.2762093714405014
33, 60, 0.26824700652632116
33, 61, 0.27514560882803707
33, 62, 0.2660341709104187
33, 63, 0.2564645632329746
33, 64, 0.2707184800076642
33, 65, 0.6510275333219261
33, 66, 0.1397735673140289
33, 67, 0.1387635844097832
33, 68, 0.25898921886442094
33, 69, 0.2713283645714162
33, 70, 0.27458936931100975
33, 71, 0.2639976381212239
33, 72, 0.27700447843684317
33, 73, 0.3132313581261007
33, 74, 0.34768173669738067
33, 75, 0.31077494348355905
33, 76, 0.18609521985151467
33, 77, 0.14145969330635888
33, 78, 0.13975205213657016
33, 79, 0.15729335220670948
33, 80, 0.25647358126857434
33, 81, 0.25964569410768534
33, 82, 0.2403654753001021
33, 83, 0.23901149217075535
33, 84, 0.25118440001315134
33, 85, 0.3127056041770586
33, 86, 0.22693488352007385
33, 87, 0.15147096676675564
33, 88, 0.14113497850866796
33, 89, 0.2868624286914282
33, 90, 0.28962134588441923
33, 91, 0.2737301467583575
33, 92, 0.28669699277412786
33, 93, 0.270949230668865
33, 94, 0.2775911242084561
33, 95, 0.2971247604962213
